#key	name	year	genre	developer	players
Galaxy Deka Gayvan (Japan)	Galaxy Keiji Gayvan	1993	Beat'em Up	Fill in Café	1-2
Garou Densetsu 2 - Aratanaru Tatakai (Japan) (FABT, FACT, FAET, FAFT)	Garou Densetsu 2 - Aratanaru Tatakai	1994	Fighting / Versus/Fighting	SNK	1-2
Garou Densetsu Special (Japan) (FABT)	Garou Densetsu Special	1994	Fighting / 2D/Fighting	SNK	1-2
Gate of Thunder (Japan) (FACT, FADT)	Gate Of Thunder	1992	Shoot'em Up/Shoot'em Up / Horizontal	Red Company Corporation	1
Gate of Thunder + Bonk's Adventure + Bonk's Revenge (USA)	Gate Of Thunder	1992	Shoot'em Up/Shoot'em Up / Horizontal	Red Company Corporation	1
Genocide (Japan)	Genocide	1992		Zoom	1
Gensou Tairiku Auleria (Japan)	Gensou Tairiku Auleria	1993	Role Playing Game	Winky Soft	1
Ginga Fukei Densetsu Sapphire (Japan)	Ginga Fukei Densetsu Sapphire	1995	Shoot'em Up / Vertical/Shoot'em Up	CAProduction	1-2
Ginga Ojousama Densetsu Yuna (Japan) (FAFT)	Ginga Ojousama Densetsu Yuna	1992	Adventure	Red Company Corporation	1
Ginga Ojousama Densetsu Yuna 2 - Eien no Princess (Japan) (FAAT)	Ginga Ojousama Densetsu Yuna 2 - Eien No Princess	1995	Adventure	Red Company Corporation	1
Ginga Ojousama Densetsu Yuna HuVIDEO CD (Japan)	Ginga Ojousama Densetsu Yuna	1992	Adventure	Red Company Corporation	1
Go! Go! Birdie Chance (Japan)	Go! Go! Birdie Chance	1996	Sports / Golf/Sports	Hunex	1-3
God Panic - Shijou Saikyou no Gundan (Japan)	God Panic - Shijou Saikyou No Gundan	1992	Shoot'em Up / Vertical/Shoot'em Up	Teichiku	1
Godzilla (USA)	Godzilla	1993	Fighting / 2D/Fighting	Hudson Soft	1-2
Godzilla Bakutou Retsuden (Japan)	Godzilla	1993	Fighting / 2D/Fighting	Hudson Soft	1-2
Goetzendiener (Japan)	Gotzendiener	1994	Action / Adventure/Action	Gainax	1
Golden Axe (Japan)	Golden Axe	1990	Beat'em Up	Renovation Game	1
