#name	crc	size	key
Valis II (Japan) (Alt 1)	a5f1d232	5427	Valis II (USA)
Valis II (Japan) (Alt 2)	5b8e4190	5427	Valis II (USA)
Valis II (USA)	603bd404	4804	Valis II (USA)
Valis III (Japan)	99a46983	8982	Valis III (USA)
Valis III (Japan) (Alt)	1b9e3931	7735	Valis III (USA)
Valis III (USA)	930bb40e	6399	Valis III (USA)
Valis IV (Japan)	9595e237	9853	Valis IV (Japan)
Vasteel (Japan)	2ba6e3ba	2886	Vasteel (USA)
Vasteel (USA)	3f9a8a1a	2794	Vasteel (USA)
Vasteel 2 (Japan)	fb00d940	2388	Vasteel 2 (Japan)
Virgin Dream (Japan)	3a5320bc	529	Virgin Dream (Japan)
Where in the World Is Carmen Sandiego (Japan) (En,Ja)	cf1d4d35	4324	Where in the World Is Carmen Sandiego (Japan) (En,Ja)
Winds of Thunder (Japan)	34f101c4	2310	Winds of Thunder (Japan)
Wizardry I, II (Japan)	d20ab161	1512	Wizardry I, II (Japan)
Wizardry III, IV (Japan)	be2783e8	1638	Wizardry III, IV (Japan)
Wizardry V - Heart of the Maelstrom (Japan)	50041f3c	10797	Wizardry V - Heart of the Maelstrom (Japan)
Wonder Boy III - Monster Lair (Japan) (Rev 3)	795287d3	1951	Wonder Boy III - Monster Lair (Japan) (Rev 3)
Wonder Boy III - Monster Lair (Japan) (Rev 4)	f13396ec	1951	Wonder Boy III - Monster Lair (Japan) (Rev 3)
World Heroes 2 (Japan)	402d42f7	3933	World Heroes 2 (Japan)
World Heroes 2 (Japan) (Demo) (SACS)	16fcfb1a	4507	World Heroes 2 (Japan)
Wrestle Angels - Double Impact (Japan)	5d72061e	647	Wrestle Angels - Double Impact (Japan)
Wrestling Universe - Fire Pro Joshi - Dome Choujo Taisen - Zenjo vs. JWP (Japan)	c2e3a369	3114	Wrestling Universe - Fire Pro Joshi - Dome Choujo Taisen - Zenjo vs. JWP (Japan)
Xak (Japan)	0d93c7f9	2532	Xak (Japan)
Xak III - The Eternal Recurrence (Japan)	5cbea73b	3994	Xak III - The Eternal Recurrence (Japan)
YaWaRa! 2 - A Fashionable Judo Girl! (Japan)	7182784e	792	YaWaRa! 2 - A Fashionable Judo Girl! (Japan)
YaWaRa! A Fashionable Judo Girl! (Japan)	bc44d1a0	851	YaWaRa! A Fashionable Judo Girl! (Japan)
Yamamura Misa Suspense - Kinsenka Kyouezara Satsujin Jiken (Japan)	0cafa324	3828	Yamamura Misa Suspense - Kinsenka Kyouezara Satsujin Jiken (Japan)
Yami no Ketsuzoku - Harukanaru Kioku (Japan)	a0af5c0d	1610	Yami no Ketsuzoku - Harukanaru Kioku (Japan)
Yokoyama Mitsuteru Shin Sangokushi - Tenka wa Ware ni (Japan)	996031a6	9279	Yokoyama Mitsuteru Shin Sangokushi - Tenka wa Ware ni (Japan)
Ys Book I & II (USA)	b48cd34a	4030	Ys Book I & II (USA)
Ys Book I & II (USA) (Alt)	25fe8e46	4288	Ys Book I & II (USA)
Ys I & II (Japan)	91dd2238	3901	Ys I & II (Japan)
Ys I & II (Japan) (Alt)	0772ecb9	4159	Ys I & II (Japan)
Ys III (Japan)	65868b81	2224	Ys III (Japan)
Ys III - Wanderers from Ys (USA)	d9dbba77	2674	Ys III - Wanderers from Ys (USA)
Ys IV - The Dawn of Ys (Japan) (Rev 3)	fa7ea57e	3622	Ys IV - The Dawn of Ys (Japan) (Rev 3)
Ys IV - The Dawn of Ys (Japan) (Rev 4)	6e608567	3622	Ys IV - The Dawn of Ys (Japan) (Rev 3)
Yuu Yuu Hakusho - Yami Shoubu!! Ankoku Bujutsu-kai (Japan)	50460ffe	3821	Yuu Yuu Hakusho - Yami Shoubu!! Ankoku Bujutsu-kai (Japan)
Zan - Kagerou no Toki (Japan)	4ef33db9	8384	Zan - Kagerou no Toki (Japan)
Zero 4 Champ II (Japan)	a8c5c66e	4187	Zero 4 Champ II (Japan)
Zero Wing (Japan)	7639c03d	2594	Zero Wing (Japan)
